MX Linux 16.1 - Demo,https://www.youtube.com/watch?v=e0IImJdsIJ8,https://i.vimeocdn.com/video/639112142_200x150.jpg
Python-Programmierung - die Adressen der Bilder einer HTML-Seite herausfiltern,https://www.youtube.com/watch?v=KwSRepJvYYk,https://i.vimeocdn.com/video/630360228_200x150.jpg
Linux - Green Recorder (Screencasting unter Wayland),https://www.youtube.com/watch?v=0mGX410deIA,https://i.vimeocdn.com/video/625571315_200x150.jpg
Gnome 3.24 - Recipes - Demo,https://www.youtube.com/watch?v=88RfFGfx-hg,https://i.vimeocdn.com/video/625424831_200x150.jpg
Gnome 3.24 - Games - Demo,https://www.youtube.com/watch?v=MHTgJyxblg0,https://i.vimeocdn.com/video/625424444_200x150.jpg
