date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,card_clicks,cards_shown,clicks_per_card_shown,card_teaser_clicks,card_teasers_shown,clicks_per_card_teaser_shown,end_screen_elements_shown,end_screen_element_clicks,clicks_per_end_screen_element_shown,youtube_red_watch_time_minutes,youtube_red_views,youtube_red_watch_time_hours,annotation_clicks,clickable_annotations_shown,annotation_click_through_rate,annotation_closes,closable_annotations_shown,annotation_close_rate,annotations_shown,videos_published,videos_added,likes,likes_added,likes_removed,dislikes,dislikes_added,dislikes_removed,shares,comments,videos_in_playlists,videos_added_to_playlists,videos_removed_from_playlists,subscribers,subscribers_gained,subscribers_lost,watch_time_hours
2016-05-16,475,297,1.6,31.36,0,0,0.00,0,29,0.00,0,0,0.00,0,0,0,0,19,0.00,1,20,5.00,20,,,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8
2016-05-17,364,264,1.4,25.96,0,0,0.00,0,19,0.00,0,0,0.00,0,0,0,0,27,0.00,3,27,11.11,27,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
2016-05-18,314,270,1.2,22.90,0,0,0.00,0,11,0.00,0,0,0.00,0,0,0,0,16,0.00,0,16,0.00,16,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5
2016-05-19,389,248,1.6,29.11,0,2,0.00,1,7,14.29,0,0,0.00,0,0,0,0,15,0.00,2,15,13.33,15,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6
2016-05-20,318,231,1.4,25.47,0,0,0.00,0,5,0.00,0,0,0.00,0,0,0,0,1,0.00,0,1,0.00,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-05-21,329,258,1.3,25.35,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,16,0.00,6,16,37.50,16,,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,5
2016-05-22,311,228,1.4,27.10,0,0,0.00,0,16,0.00,0,0,0.00,1,1,0,0,8,0.00,1,10,10.00,10,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-05-23,419,283,1.5,30.41,0,0,0.00,0,10,0.00,0,0,0.00,2,1,0,0,10,0.00,1,11,9.09,11,,,0,0,0,0,0,0,0,0,2,2,0,1,1,0,7
2016-05-24,436,348,1.3,24.25,0,0,0.00,0,43,0.00,0,0,0.00,0,1,0,0,19,0.00,2,21,9.52,21,,,2,2,0,0,0,0,0,0,0,0,0,0,1,1,7
2016-05-25,283,245,1.2,22.32,0,0,0.00,0,20,0.00,0,0,0.00,0,0,0,0,15,0.00,4,15,26.67,15,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5
2016-05-26,268,203,1.3,25.61,0,1,0.00,4,16,25.00,0,0,0.00,0,0,0,0,12,0.00,2,13,15.38,13,,,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,4
2016-05-27,315,214,1.5,31.36,0,0,0.00,0,18,0.00,0,0,0.00,0,0,0,0,25,0.00,1,26,3.85,26,,,2,2,0,0,0,0,0,0,0,1,1,0,0,0,5
2016-05-28,253,195,1.3,25.08,0,0,0.00,0,3,0.00,0,0,0.00,0,1,0,1,14,7.14,0,14,0.00,14,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
2016-05-29,398,261,1.5,29.15,0,0,0.00,0,10,0.00,0,0,0.00,0,0,0,0,23,0.00,3,23,13.04,23,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-05-30,329,242,1.4,26.44,0,0,0.00,0,18,0.00,0,0,0.00,1,2,0,0,10,0.00,3,11,27.27,11,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-05-31,430,272,1.6,31.23,0,0,0.00,0,24,0.00,0,0,0.00,1,1,0,0,11,0.00,1,11,9.09,11,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,7
2016-06-01,383,269,1.4,28.54,0,2,0.00,1,17,5.88,0,0,0.00,0,0,0,0,11,0.00,0,11,0.00,11,,,1,1,0,0,0,0,1,2,0,0,0,0,0,0,6
2016-06-02,452,300,1.5,28.83,0,0,0.00,0,21,0.00,0,0,0.00,0,0,0,0,65,0.00,0,65,0.00,65,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
2016-06-03,319,216,1.5,28.31,0,0,0.00,0,10,0.00,0,0,0.00,0,0,0,0,5,0.00,0,5,0.00,5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-06-04,235,195,1.2,22.42,0,0,0.00,0,6,0.00,0,0,0.00,0,0,0,0,8,0.00,0,8,0.00,8,,,2,2,0,0,0,0,0,1,0,0,0,-1,0,1,4
2016-06-05,467,300,1.6,29.08,1,2,50.00,1,21,4.76,0,0,0.00,2,5,0,0,20,0.00,1,20,5.00,20,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8
2016-06-06,340,238,1.4,27.85,0,0,0.00,0,14,0.00,0,0,0.00,0,0,0,0,22,0.00,0,24,0.00,24,,,5,5,0,0,0,0,0,0,1,3,2,0,0,0,6
2016-06-07,459,278,1.7,32.53,0,0,0.00,0,16,0.00,0,0,0.00,0,2,0,0,5,0.00,0,5,0.00,5,,,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8
2016-06-08,348,244,1.4,29.08,0,0,0.00,0,31,0.00,0,0,0.00,0,0,0,0,27,0.00,1,29,3.45,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2016-06-09,348,245,1.4,29.34,0,0,0.00,0,15,0.00,0,0,0.00,0,2,0,0,9,0.00,1,9,11.11,9,,,1,1,0,0,0,0,1,0,1,1,0,1,2,1,6
2016-06-10,295,194,1.5,29.41,0,0,0.00,0,21,0.00,0,0,0.00,0,0,0,0,15,0.00,2,15,13.33,15,,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,5
2016-06-11,256,206,1.2,23.86,0,0,0.00,0,12,0.00,0,0,0.00,9,2,0,1,20,5.00,1,20,5.00,20,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,4
2016-06-12,319,215,1.5,30.93,0,0,0.00,0,13,0.00,0,0,0.00,0,1,0,3,10,30.00,2,10,20.00,10,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-06-13,402,260,1.5,31.62,0,0,0.00,0,24,0.00,0,0,0.00,0,0,0,0,29,0.00,2,35,5.71,35,,,0,0,0,0,0,0,0,1,0,0,0,2,2,0,7
2016-06-14,425,265,1.6,32.84,0,0,0.00,0,20,0.00,0,0,0.00,0,1,0,0,13,0.00,1,13,7.69,13,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,7
2016-06-15,421,256,1.6,34.30,0,0,0.00,0,27,0.00,0,0,0.00,0,0,0,0,18,0.00,2,18,11.11,18,,,1,1,0,0,0,0,0,0,2,2,0,0,0,0,7
2016-06-16,322,213,1.5,30.66,0,0,0.00,0,11,0.00,0,0,0.00,0,0,0,1,11,9.09,2,11,18.18,11,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-06-17,266,211,1.3,25.14,0,0,0.00,0,14,0.00,0,0,0.00,0,0,0,0,17,0.00,2,17,11.76,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-06-18,230,190,1.2,23.49,0,0,0.00,0,20,0.00,0,0,0.00,0,0,0,0,12,0.00,1,12,8.33,12,,,2,2,0,0,0,0,0,0,2,3,1,0,0,0,4
2016-06-19,361,277,1.3,26.19,0,2,0.00,2,27,7.41,0,0,0.00,0,0,0,0,10,0.00,0,10,0.00,10,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6
2016-06-20,275,201,1.4,26.54,0,0,0.00,0,30,0.00,0,0,0.00,0,0,0,0,22,0.00,0,23,0.00,23,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-06-21,404,267,1.5,30.31,0,0,0.00,0,9,0.00,0,0,0.00,3,1,0,0,7,0.00,1,7,14.29,7,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-06-22,356,209,1.7,34.95,0,3,0.00,1,16,6.25,0,0,0.00,0,1,0,4,12,33.33,1,12,8.33,12,,,5,5,0,0,0,0,0,0,1,1,0,0,0,0,6
2016-06-23,289,208,1.4,28.03,0,0,0.00,0,13,0.00,0,0,0.00,0,0,0,0,12,0.00,0,12,0.00,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-06-24,242,173,1.4,26.74,0,0,0.00,0,11,0.00,0,0,0.00,2,2,0,0,14,0.00,1,14,7.14,14,,,0,0,0,1,1,0,0,0,-1,0,1,0,0,0,4
2016-06-25,277,192,1.4,28.90,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,22,0.00,0,22,0.00,22,,,2,2,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-06-26,295,221,1.3,25.72,0,0,0.00,0,13,0.00,0,0,0.00,0,0,0,1,23,4.35,6,25,24.00,25,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5
2016-06-27,287,210,1.4,28.36,0,1,0.00,1,15,6.67,0,0,0.00,0,0,0,0,27,0.00,1,27,3.70,27,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-06-28,256,202,1.3,24.37,0,0,0.00,0,7,0.00,0,0,0.00,0,0,0,0,9,0.00,2,9,22.22,9,,,0,0,0,0,0,0,0,0,1,2,1,0,0,0,4
2016-06-29,273,202,1.4,26.00,2,4,50.00,2,31,6.45,0,0,0.00,7,1,0,0,16,0.00,0,16,0.00,16,,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,5
2016-06-30,479,269,1.8,35.42,0,0,0.00,0,9,0.00,0,0,0.00,0,1,0,0,9,0.00,1,10,10.00,10,,,4,4,0,0,0,0,1,0,0,0,0,0,0,0,8
2016-07-01,258,182,1.4,28.31,0,0,0.00,0,13,0.00,0,0,0.00,0,0,0,0,13,0.00,1,13,7.69,13,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-07-02,183,154,1.2,23.98,0,0,0.00,0,12,0.00,0,0,0.00,1,1,0,0,10,0.00,0,12,0.00,12,,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,3
2016-07-03,299,204,1.5,28.26,0,0,0.00,0,18,0.00,0,0,0.00,0,0,0,0,7,0.00,0,7,0.00,7,,,0,1,1,2,2,0,0,0,0,0,0,-1,0,1,5
2016-07-04,267,220,1.2,24.27,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,0,6,0.00,1,6,16.67,6,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
2016-07-05,325,206,1.6,31.85,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,6,0.00,3,8,37.50,8,,,0,0,0,1,2,1,0,1,1,1,0,1,1,0,5
2016-07-06,222,172,1.3,26.09,0,2,0.00,0,18,0.00,0,0,0.00,0,0,0,0,9,0.00,1,9,11.11,9,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
2016-07-07,223,181,1.2,24.19,0,0,0.00,0,9,0.00,0,0,0.00,4,1,0,0,6,0.00,0,6,0.00,6,,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,4
2016-07-08,249,190,1.3,24.06,0,0,0.00,0,7,0.00,0,0,0.00,0,1,0,0,11,0.00,0,11,0.00,11,,,0,0,0,1,1,0,0,1,1,1,0,0,0,0,4
2016-07-09,223,189,1.2,23.20,0,0,0.00,0,6,0.00,0,0,0.00,0,1,0,0,4,0.00,1,4,25.00,4,,,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,4
2016-07-10,277,208,1.3,26.43,1,2,50.00,1,22,4.55,0,0,0.00,0,0,0,1,19,5.26,0,19,0.00,19,,,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5
2016-07-11,313,202,1.6,31.15,0,0,0.00,0,17,0.00,0,0,0.00,0,0,0,0,7,0.00,2,7,28.57,7,,,4,4,0,0,1,1,0,0,1,2,1,0,1,1,5
2016-07-12,383,235,1.6,31.13,0,2,0.00,1,15,6.67,0,0,0.00,1,1,0,1,8,12.50,2,8,25.00,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
2016-07-13,321,214,1.5,30.31,0,0,0.00,0,27,0.00,0,0,0.00,0,2,0,1,27,3.70,4,30,13.33,30,,,0,0,0,0,0,0,0,0,2,3,1,0,0,0,5
2016-07-14,281,203,1.4,26.51,0,0,0.00,0,4,0.00,0,0,0.00,0,0,0,0,21,0.00,2,21,9.52,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-07-15,187,178,1.0,20.43,0,0,0.00,0,15,0.00,0,0,0.00,1,1,0,0,16,0.00,0,17,0.00,17,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
2016-07-16,226,169,1.3,24.48,0,0,0.00,0,7,0.00,0,0,0.00,0,0,0,0,17,0.00,1,17,5.88,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-07-17,280,203,1.4,26.67,0,0,0.00,0,15,0.00,0,0,0.00,3,2,0,0,9,0.00,1,10,10.00,10,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-07-18,394,245,1.6,33.49,0,0,0.00,0,21,0.00,0,0,0.00,0,0,0,0,16,0.00,0,16,0.00,16,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7
2016-07-19,344,221,1.6,31.56,0,2,0.00,2,18,11.11,0,0,0.00,0,1,0,0,29,0.00,1,35,2.86,35,,,2,2,0,0,0,0,0,1,0,0,0,0,0,0,6
2016-07-20,226,169,1.3,24.35,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,10,0.00,1,10,10.00,10,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4
2016-07-21,302,211,1.4,28.64,0,0,0.00,0,7,0.00,0,0,0.00,0,0,0,0,22,0.00,3,22,13.64,22,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5
2016-07-22,272,193,1.4,27.58,0,0,0.00,0,21,0.00,0,0,0.00,1,1,0,0,33,0.00,3,33,9.09,33,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5
2016-07-23,282,250,1.1,22.26,0,0,0.00,0,14,0.00,0,0,0.00,0,0,0,0,16,0.00,0,19,0.00,19,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-07-24,244,194,1.3,26.23,0,3,0.00,1,3,33.33,0,0,0.00,1,1,0,0,3,0.00,0,3,0.00,3,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
2016-07-25,283,227,1.2,23.31,0,0,0.00,0,5,0.00,0,0,0.00,0,1,0,0,6,0.00,0,6,0.00,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-07-26,332,226,1.5,29.18,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,18,0.00,1,18,5.56,18,,,0,0,0,0,0,0,0,0,6,6,0,1,1,0,6
2016-07-27,558,305,1.8,36.39,1,2,50.00,1,19,5.26,0,0,0.00,0,0,0,0,9,0.00,1,9,11.11,9,,,1,1,0,0,0,0,2,0,10,10,0,1,1,0,9
2016-07-28,320,228,1.4,27.25,0,0,0.00,0,9,0.00,0,0,0.00,0,1,0,0,6,0.00,1,6,16.67,6,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-07-29,241,194,1.2,23.33,0,0,0.00,0,2,0.00,0,0,0.00,0,0,0,0,1,0.00,0,1,0.00,1,,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,4
2016-07-30,245,169,1.5,26.18,0,0,0.00,0,12,0.00,0,0,0.00,4,1,0,0,7,0.00,0,7,0.00,7,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
2016-07-31,307,229,1.3,26.72,0,0,0.00,0,7,0.00,0,0,0.00,0,3,0,1,16,6.25,1,16,6.25,16,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
2016-08-01,303,208,1.5,27.77,1,3,33.33,2,19,10.53,0,0,0.00,1,4,0,0,16,0.00,0,16,0.00,16,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-08-02,299,222,1.3,27.62,0,0,0.00,0,15,0.00,0,0,0.00,0,1,0,0,19,0.00,1,19,5.26,19,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-08-03,256,201,1.3,25.55,0,0,0.00,0,4,0.00,0,0,0.00,0,2,0,0,10,0.00,1,10,10.00,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-08-04,296,234,1.3,26.61,0,2,0.00,1,14,7.14,0,0,0.00,0,1,0,0,18,0.00,2,18,11.11,18,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-08-05,317,216,1.5,28.86,0,0,0.00,0,5,0.00,0,0,0.00,1,2,0,0,23,0.00,3,23,13.04,23,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5
2016-08-06,271,175,1.5,31.95,0,0,0.00,0,11,0.00,0,0,0.00,0,0,0,0,11,0.00,1,11,9.09,11,,,1,1,0,0,1,1,1,0,0,0,0,0,0,0,5
2016-08-07,257,186,1.4,28.94,0,0,0.00,0,5,0.00,0,0,0.00,0,0,0,0,9,0.00,1,9,11.11,9,,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,4
2016-08-08,327,230,1.4,27.37,0,0,0.00,0,11,0.00,0,0,0.00,1,1,0,1,23,4.35,5,23,21.74,23,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-08-09,348,278,1.3,24.55,0,0,0.00,0,10,0.00,0,0,0.00,0,3,0,0,12,0.00,0,12,0.00,12,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
2016-08-10,344,245,1.4,27.20,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,5,0.00,1,5,20.00,5,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
2016-08-11,325,233,1.4,28.01,0,0,0.00,0,10,0.00,0,0,0.00,0,0,0,0,5,0.00,0,5,0.00,5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-08-12,301,224,1.3,25.56,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,0,8,0.00,2,8,25.00,8,,,1,1,0,0,0,0,0,0,1,1,0,-1,0,1,5
2016-08-13,211,170,1.2,23.64,0,0,0.00,0,11,0.00,0,0,0.00,0,2,0,0,9,0.00,2,9,22.22,9,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-08-14,205,163,1.3,25.86,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,9,0.00,1,9,11.11,9,,,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3
2016-08-15,321,225,1.4,27.36,0,0,0.00,0,18,0.00,0,0,0.00,5,2,0,1,23,4.35,3,23,13.04,23,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5
2016-08-16,299,225,1.3,25.88,0,0,0.00,0,6,0.00,0,0,0.00,0,0,0,0,6,0.00,2,6,33.33,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-08-17,387,273,1.4,30.47,1,2,50.00,1,39,2.56,0,0,0.00,0,0,0,0,12,0.00,2,13,15.38,13,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6
2016-08-18,360,261,1.4,28.07,1,2,50.00,1,38,2.63,0,0,0.00,0,1,0,1,25,4.00,3,26,11.54,26,,,3,3,0,0,0,0,0,0,0,0,0,1,2,1,6
2016-08-19,343,189,1.8,36.01,1,1,100.00,1,15,6.67,0,0,0.00,0,0,0,0,8,0.00,0,9,0.00,9,,,0,0,0,0,0,0,0,0,1,2,1,0,0,0,6
2016-08-20,206,157,1.3,26.98,0,0,0.00,0,5,0.00,0,0,0.00,0,0,0,0,9,0.00,1,9,11.11,9,,,0,0,0,1,1,0,0,0,0,0,0,-1,0,1,3
2016-08-21,407,245,1.7,35.35,0,0,0.00,0,31,0.00,0,0,0.00,0,0,0,0,32,0.00,3,32,9.38,32,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,7
2016-08-22,297,205,1.5,29.28,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,5,0.00,0,5,0.00,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-08-23,332,217,1.5,32.21,0,0,0.00,0,15,0.00,0,0,0.00,1,2,0,0,13,0.00,2,13,15.38,13,,,1,1,0,2,2,0,0,0,0,0,0,0,0,0,6
2016-08-24,249,182,1.4,28.20,0,0,0.00,0,14,0.00,0,0,0.00,0,2,0,0,7,0.00,0,7,0.00,7,,,0,0,0,1,1,0,0,0,0,1,1,0,0,0,4
2016-08-25,302,196,1.5,28.21,0,0,0.00,0,5,0.00,0,0,0.00,1,1,0,1,12,8.33,4,12,33.33,12,,,0,0,0,0,0,0,0,0,12,13,1,0,0,0,5
2016-08-26,271,180,1.5,29.96,0,0,0.00,0,8,0.00,0,0,0.00,1,2,0,0,8,0.00,3,8,37.50,8,,,0,0,0,0,0,0,0,0,2,2,0,1,1,0,5
2016-08-27,304,192,1.6,31.39,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,0,8,0.00,1,9,11.11,9,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-08-28,303,193,1.6,31.53,0,0,0.00,0,10,0.00,0,0,0.00,1,3,0,0,21,0.00,5,21,23.81,21,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5
2016-08-29,296,237,1.2,24.97,0,0,0.00,0,4,0.00,0,0,0.00,0,0,0,1,17,5.88,1,17,5.88,17,,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,5
2016-08-30,333,220,1.5,30.54,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,1,13,7.69,0,14,0.00,14,,,0,0,0,0,0,0,0,0,0,3,3,1,1,0,6
2016-08-31,412,244,1.7,34.96,0,0,0.00,0,3,0.00,0,0,0.00,0,0,0,0,19,0.00,0,19,0.00,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-09-01,277,206,1.3,26.48,0,0,0.00,0,8,0.00,0,0,0.00,0,1,0,0,13,0.00,3,13,23.08,13,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-09-02,295,221,1.3,25.93,0,0,0.00,0,6,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,,,1,2,1,0,0,0,0,0,0,1,1,-1,0,1,5
2016-09-03,273,208,1.3,26.22,0,0,0.00,0,10,0.00,0,0,0.00,2,1,0,0,9,0.00,0,9,0.00,9,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-09-04,309,222,1.4,28.51,0,0,0.00,0,11,0.00,0,0,0.00,0,0,0,1,10,10.00,0,10,0.00,10,,,0,0,0,1,1,0,0,0,1,1,0,1,1,0,5
2016-09-05,354,230,1.5,31.76,0,0,0.00,0,7,0.00,0,0,0.00,0,0,0,3,20,15.00,1,20,5.00,20,,,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6
2016-09-06,263,237,1.1,23.76,0,0,0.00,0,5,0.00,0,0,0.00,0,0,0,0,8,0.00,1,8,12.50,8,,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4
2016-09-07,236,192,1.2,25.78,0,0,0.00,0,13,0.00,0,0,0.00,0,1,0,1,13,7.69,2,13,15.38,13,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2016-09-08,311,221,1.4,26.71,0,0,0.00,0,17,0.00,0,0,0.00,1,2,0,0,10,0.00,1,10,10.00,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-09-09,285,202,1.4,26.27,0,0,0.00,0,11,0.00,0,0,0.00,0,1,0,0,10,0.00,5,10,50.00,10,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-09-10,238,191,1.2,23.09,0,0,0.00,0,4,0.00,0,0,0.00,0,1,0,0,6,0.00,0,6,0.00,6,,,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,4
2016-09-11,290,209,1.4,28.69,0,2,0.00,1,9,11.11,0,0,0.00,0,0,0,0,9,0.00,0,9,0.00,9,,,0,0,0,1,1,0,1,0,0,0,0,0,1,1,5
2016-09-12,307,223,1.4,26.01,0,0,0.00,0,22,0.00,0,0,0.00,2,3,0,0,19,0.00,1,19,5.26,19,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5
2016-09-13,236,186,1.3,24.24,0,0,0.00,0,19,0.00,0,0,0.00,2,3,0,0,17,0.00,2,17,11.76,17,,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,4
2016-09-14,348,236,1.5,29.62,0,0,0.00,0,5,0.00,0,0,0.00,0,0,0,0,5,0.00,0,5,0.00,5,,,0,0,0,0,0,0,0,0,1,1,0,1,1,0,6
2016-09-15,268,215,1.2,24.79,0,0,0.00,0,16,0.00,0,0,0.00,0,0,0,0,10,0.00,2,10,20.00,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-09-16,271,228,1.2,23.95,0,0,0.00,0,16,0.00,0,0,0.00,0,0,0,0,14,0.00,2,14,14.29,14,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5
2016-09-17,231,183,1.3,25.90,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,2,0.00,0,2,0.00,2,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
2016-09-18,322,231,1.4,28.80,0,0,0.00,0,8,0.00,0,0,0.00,0,1,0,0,10,0.00,5,10,50.00,10,,,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,5
2016-09-19,320,244,1.3,25.75,0,0,0.00,0,23,0.00,0,0,0.00,0,1,0,0,22,0.00,2,22,9.09,22,,,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,5
2016-09-20,346,240,1.4,28.38,0,0,0.00,0,11,0.00,0,0,0.00,0,0,0,0,10,0.00,0,10,0.00,10,,,1,1,0,0,0,0,1,0,2,2,0,1,1,0,6
2016-09-21,373,246,1.5,31.64,0,0,0.00,0,20,0.00,0,0,0.00,0,1,0,4,16,25.00,0,16,0.00,16,,,2,2,0,0,0,0,0,0,3,3,0,0,0,0,6
2016-09-22,268,195,1.4,26.18,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,19,0.00,1,19,5.26,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-09-23,279,185,1.5,29.52,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,7,0.00,0,7,0.00,7,,,0,0,0,0,0,0,0,0,6,6,0,0,1,1,5
2016-09-24,220,197,1.1,23.02,0,0,0.00,0,8,0.00,0,0,0.00,1,2,0,0,10,0.00,1,10,10.00,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-09-25,301,218,1.4,26.35,0,0,0.00,0,3,0.00,0,0,0.00,0,0,0,0,7,0.00,1,7,14.29,7,,,1,1,0,0,0,0,0,0,1,1,0,2,2,0,5
2016-09-26,362,263,1.4,28.26,0,0,0.00,0,21,0.00,0,0,0.00,0,0,0,1,17,5.88,1,18,5.56,18,,,1,1,0,1,1,0,0,0,1,1,0,-1,0,1,6
2016-09-27,365,244,1.5,30.29,0,0,0.00,0,32,0.00,0,0,0.00,0,0,0,2,42,4.76,1,42,2.38,42,,,1,1,0,0,0,0,0,1,0,0,0,1,1,0,6
2016-09-28,355,256,1.4,30.35,0,0,0.00,0,29,0.00,0,0,0.00,0,0,0,0,17,0.00,0,17,0.00,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2016-09-29,359,258,1.4,26.32,0,0,0.00,0,22,0.00,0,0,0.00,0,0,0,0,22,0.00,0,22,0.00,22,1,1,0,2,2,0,0,0,0,0,11,11,0,0,1,1,6
